postal_code,locality,municipality_code,municipality_name
57242,Oskarshamn,0882,Oskarshamns kommun
57250,Oskarshamn,0882,Oskarshamns kommun
57251,Oskarshamn,0882,Oskarshamns kommun
57255,Oskarshamn,0882,Oskarshamns kommun
57256,Oskarshamn,0882,Oskarshamns kommun
57257,Oskarshamn,0882,Oskarshamns kommun
57258,Oskarshamn,0882,Oskarshamns kommun
57260,Oskarshamn,0882,Oskarshamns kommun
57261,Oskarshamn,0882,Oskarshamns kommun
57262,Oskarshamn,0882,Oskarshamns kommun
57263,Oskarshamn,0882,Oskarshamns kommun
57273,Kristdala,0882,Oskarshamns kommun
57274,Påskallavik,0882,Oskarshamns kommun
57275,Figeholm,0882,Oskarshamns kommun
57276,Fårbo,0882,Oskarshamns kommun
57283,Oskarshamn,0882,Oskarshamns kommun
57291,Oskarshamn,0882,Oskarshamns kommun
57292,Oskarshamn,0882,Oskarshamns kommun
57293,Oskarshamn,0882,Oskarshamns kommun
57295,Figeholm,0882,Oskarshamns kommun
57296,Fårbo,0882,Oskarshamns kommun
57297,Kristdala,0882,Oskarshamns kommun
57300,Tranås,0687,Tranås kommun
57302,Ydre,0512,Ydre kommun
57320,Tranås,0687,Tranås kommun
57321,Tranås,0687,Tranås kommun
57322,Tranås,0687,Tranås kommun
57323,Tranås,0687,Tranås kommun
57324,Tranås,0687,Tranås kommun
57325,Tranås,0687,Tranås kommun
57328,Tranås,0687,Tranås kommun
57329,Tranås,0687,Tranås kommun
57331,Tranås,0687,Tranås kommun
57332,Tranås,0687,Tranås kommun
57333,Tranås,0687,Tranås kommun
57334,Tranås,0687,Tranås kommun
57335,Tranås,0687,Tranås kommun
57336,Tranås,0687,Tranås kommun
57337,Tranås,0687,Tranås kommun
57338,Tranås,0687,Tranås kommun
57339,Tranås,0687,Tranås kommun
57340,Tranås,0687,Tranås kommun
57341,Tranås,0687,Tranås kommun
57342,Tranås,0687,Tranås kommun
57343,Tranås,0687,Tranås kommun
57361,Sommen,0687,Tranås kommun
57373,Sunhultsbrunn,0604,Aneby kommun
57374,Ydre,0512,Ydre kommun
57375,Ydre,0512,Ydre kommun
57376,Ydre,0512,Ydre kommun
57377,Ydre,0512,Ydre kommun
57382,Tranås,0687,Tranås kommun
57383,Tranås,0687,Tranås kommun
57391,Tranås,0687,Tranås kommun
57392,Tranås,0687,Tranås kommun
57393,Tranås,0687,Tranås kommun
57394,Ydre,0512,Ydre kommun
57395,Ydre,0512,Ydre kommun
57396,Tranås,0687,Tranås kommun
57397,Tranås,0687,Tranås kommun
57398,Tranås,0687,Tranås kommun
57399,Tranås,0509,Ödeshögs kommun
57400,Vetlanda,0685,Vetlanda kommun
57403,Landsbro,0685,Vetlanda kommun
57420,Vetlanda,0685,Vetlanda kommun
57421,Vetlanda,0685,Vetlanda kommun
57422,Vetlanda,0685,Vetlanda kommun
57423,Vetlanda,0685,Vetlanda kommun
57428,Vetlanda,0685,Vetlanda kommun
57431,Vetlanda,0685,Vetlanda kommun
57432,Vetlanda,0685,Vetlanda kommun
57433,Vetlanda,0685,Vetlanda kommun
57434,Vetlanda,0685,Vetlanda kommun
57435,Vetlanda,0685,Vetlanda kommun
57436,Vetlanda,0685,Vetlanda kommun
57437,Vetlanda,0685,Vetlanda kommun
57438,Vetlanda,0685,Vetlanda kommun
57439,Vetlanda,0685,Vetlanda kommun
57440,Vetlanda,0685,Vetlanda kommun
57441,Vetlanda,0685,Vetlanda kommun
57442,Vetlanda,0685,Vetlanda kommun
57443,Vetlanda,0685,Vetlanda kommun
57450,Ekenässjön,0685,Vetlanda kommun
57453,Holsbybrunn,0685,Vetlanda kommun
57454,Holsbybrunn,0685,Vetlanda kommun
57455,Kvillsfors,0685,Vetlanda kommun
57471,Myresjö,0685,Vetlanda kommun
57472,Landsbro,0685,Vetlanda kommun
57473,Landsbro,0685,Vetlanda kommun
57474,Ramkvilla,0685,Vetlanda kommun
57475,Korsberga,0685,Vetlanda kommun
57476,Korsberga,0685,Vetlanda kommun
57480,Vetlanda,0685,Vetlanda kommun
57481,Vetlanda,0685,Vetlanda kommun
57485,Vetlanda,0685,Vetlanda kommun
57491,Vetlanda,0685,Vetlanda kommun
57492,Vetlanda,0685,Vetlanda kommun
57493,Vetlanda,0685,Vetlanda kommun
57494,Vetlanda,0685,Vetlanda kommun
57495,Björköby,0685,Vetlanda kommun
57496,Vetlanda,0685,Vetlanda kommun
57497,Vetlanda,0685,Vetlanda kommun
57498,Nye,0685,Vetlanda kommun
57501,Eksjö,0686,Eksjö kommun
57520,Eksjö,0686,Eksjö kommun
57521,Eksjö,0686,Eksjö kommun
57522,Eksjö,0686,Eksjö kommun
57523,Eksjö,0686,Eksjö kommun
57528,Eksjö,0686,Eksjö kommun
57531,Eksjö,0686,Eksjö kommun
57532,Eksjö,0686,Eksjö kommun
57533,Eksjö,0686,Eksjö kommun
57534,Eksjö,0686,Eksjö kommun
57535,Eksjö,0686,Eksjö kommun
57536,Eksjö,0686,Eksjö kommun
57537,Eksjö,0686,Eksjö kommun
57538,Eksjö,0686,Eksjö kommun
57539,Eksjö,0686,Eksjö kommun
57580,Eksjö,0686,Eksjö kommun
57581,Eksjö,0686,Eksjö kommun
57582,Eksjö,0686,Eksjö kommun
57591,Eksjö,0686,Eksjö kommun
57592,Hult,0686,Eksjö kommun
57593,Eksjö,0686,Eksjö kommun
57594,Eksjö,0686,Eksjö kommun
57595,Eksjö,0686,Eksjö kommun
57596,Eksjö,0686,Eksjö kommun
57597,Ingatorp,0686,Eksjö kommun
57598,Hjältevad,0686,Eksjö kommun
57599,Bruzaholm,0686,Eksjö kommun
57601,Sävsjö,0684,Sävsjö kommun
57602,Vrigstad,0684,Sävsjö kommun
57620,Sävsjö,0684,Sävsjö kommun
57621,Sävsjö,0684,Sävsjö kommun
57622,Sävsjö,0684,Sävsjö kommun
57623,Sävsjö,0684,Sävsjö kommun
57624,Sävsjö,0684,Sävsjö kommun
57631,Sävsjö,0684,Sävsjö kommun
57632,Sävsjö,0684,Sävsjö kommun
57633,Sävsjö,0684,Sävsjö kommun
57635,Sävsjö,0684,Sävsjö kommun
57636,Sävsjö,0684,Sävsjö kommun
57680,Sävsjö,0684,Sävsjö kommun
57691,Sävsjö,0684,Sävsjö kommun
57692,Sävsjö,0684,Sävsjö kommun
57693,Rörvik,0684,Sävsjö kommun
57694,Stockaryd,0684,Sävsjö kommun
57695,Stockaryd,0684,Sävsjö kommun
57696,Vrigstad,0684,Sävsjö kommun
57697,Vrigstad,0684,Sävsjö kommun
57701,Hultsfred,0860,Hultsfreds kommun
57703,Virserum,0860,Hultsfreds kommun
57704,Målilla,0860,Hultsfreds kommun
57705,Järnforsen,0860,Hultsfreds kommun
57720,Hultsfred,0860,Hultsfreds kommun
57721,Hultsfred,0860,Hultsfreds kommun
57722,Hultsfred,0860,Hultsfreds kommun
57723,Hultsfred,0860,Hultsfreds kommun
57724,Hultsfred,0860,Hultsfreds kommun
57725,Hultsfred,0860,Hultsfreds kommun
57726,Hultsfred,0860,Hultsfreds kommun
57730,Hultsfred,0860,Hultsfreds kommun
57731,Hultsfred,0860,Hultsfreds kommun
57732,Hultsfred,0860,Hultsfreds kommun
57733,Hultsfred,0860,Hultsfreds kommun
57734,Hultsfred,0860,Hultsfreds kommun
57735,Hultsfred,0860,Hultsfreds kommun
57736,Hultsfred,0860,Hultsfreds kommun
57737,Hultsfred,0860,Hultsfreds kommun
57738,Hultsfred,0860,Hultsfreds kommun
57739,Hultsfred,0860,Hultsfreds kommun
57750,Silverdalen,0860,Hultsfreds kommun
57751,Silverdalen,0860,Hultsfreds kommun
57771,Virserum,0860,Hultsfreds kommun
57772,Virserum,0860,Hultsfreds kommun
57774,Målilla,0860,Hultsfreds kommun
57775,Mörlunda,0860,Hultsfreds kommun
57776,Järnforsen,0860,Hultsfreds kommun
57777,Järnforsen,0860,Hultsfreds kommun
57780,Rosenfors,0860,Hultsfreds kommun
57790,Vena,0860,Hultsfreds kommun
57791,Hultsfred,0860,Hultsfreds kommun
57792,Vena,0860,Hultsfreds kommun
57793,Vena,0860,Hultsfreds kommun
57794,Lönneberga,0860,Hultsfreds kommun
57795,Virserum,0860,Hultsfreds kommun
57796,Målilla,0860,Hultsfreds kommun
57797,Rosenfors,0860,Hultsfreds kommun
57798,Mörlunda,0860,Hultsfreds kommun
57799,Pauliström,0685,Vetlanda kommun
57801,Aneby,0604,Aneby kommun
57820,Aneby,0604,Aneby kommun
57821,Aneby,0604,Aneby kommun
57822,Aneby,0604,Aneby kommun
57823,Aneby,0604,Aneby kommun
57824,Aneby,0604,Aneby kommun
57831,Aneby,0604,Aneby kommun
57832,Aneby,0604,Aneby kommun
57833,Aneby,0604,Aneby kommun
57874,Frinnaryd,0604,Aneby kommun
57875,Flisby,0682,Nässjö kommun
57891,Aneby,0604,Aneby kommun
57892,Aneby,0604,Aneby kommun
57893,Aneby,0604,Aneby kommun
57894,Aneby,0604,Aneby kommun
57895,Flisby,0682,Nässjö kommun
57920,Högsby,0821,Högsby kommun
57921,Högsby,0821,Högsby kommun
57922,Högsby,0821,Högsby kommun
57923,Högsby,0821,Högsby kommun
57930,Högsby,0821,Högsby kommun
57931,Högsby,0821,Högsby kommun
57932,Högsby,0821,Högsby kommun
57933,Högsby,0821,Högsby kommun
57940,Berga,0821,Högsby kommun
57971,Ruda,0821,Högsby kommun
57972,Fågelfors,0821,Högsby kommun
57980,Högsby,0821,Högsby kommun
57990,Berga,0821,Högsby kommun
57991,Bockara,0882,Oskarshamns kommun
57992,Högsby,0821,Högsby kommun
57993,Grönskåra,0821,Högsby kommun
57994,Fagerhult,0821,Högsby kommun
57995,Ruda,0821,Högsby kommun
57996,Fågelfors,0821,Högsby kommun
58002,Linköping,0580,Linköpings kommun
58003,Linköping,0580,Linköpings kommun
58005,Linköping,0580,Linköpings kommun
58006,Linköping,0580,Linköpings kommun
58008,Linköping,0580,Linköpings kommun
58009,Linköping,0580,Linköpings kommun
58011,Linköping,0580,Linköpings kommun
58013,Linköping,0580,Linköpings kommun
58015,Linköping,0580,Linköpings kommun
58100,Linköping,0580,Linköpings kommun
58101,Linköping,0580,Linköpings kommun
58102,Linköping,0580,Linköpings kommun
58103,Linköping,0580,Linköpings kommun
58104,Linköping,0580,Linköpings kommun
58105,Linköping,0580,Linköpings kommun
58106,Linköping,0580,Linköpings kommun
58107,Linköping,0580,Linköpings kommun
58110,Linköping,0580,Linköpings kommun
58112,Linköping,0580,Linköpings kommun
58113,Linköping,0580,Linköpings kommun
58114,Linköping,0580,Linköpings kommun
58115,Linköping,0580,Linköpings kommun
58116,Linköping,0580,Linköpings kommun
58117,Linköping,0580,Linköpings kommun
58118,Linköping,0580,Linköpings kommun
58119,Linköping,0580,Linköpings kommun
58128,Linköping,0580,Linköpings kommun
58180,Linköping,0580,Linköpings kommun
58181,Linköping,0580,Linköpings kommun
58182,Linköping,0580,Linköpings kommun
58183,Linköping,0580,Linköpings kommun
58184,Linköping,0580,Linköpings kommun
58185,Linköping,0580,Linköpings kommun
58186,Linköping,0580,Linköpings kommun
58187,Linköping,0580,Linköpings kommun
58188,Linköping,0580,Linköpings kommun
58189,Linköping,0580,Linköpings kommun
58190,Linköping,0580,Linköpings kommun
58191,Linköping,0580,Linköpings kommun
58192,Linköping,0580,Linköpings kommun
58193,Linköping,0580,Linköpings kommun
58194,Linköping,0580,Linköpings kommun
58195,Linköping,0580,Linköpings kommun
58196,Linköping,0580,Linköpings kommun
58198,Linköping,0580,Linköpings kommun
58199,Linköping,0580,Linköpings kommun
58200,Linköping,0580,Linköpings kommun
58202,Linköping,0580,Linköpings kommun
58203,Linköping,0580,Linköpings kommun
58212,Linköping,0580,Linköpings kommun
58213,Linköping,0580,Linköpings kommun
58214,Linköping,0580,Linköpings kommun
58215,Linköping,0580,Linköpings kommun
58216,Linköping,0580,Linköpings kommun
58217,Linköping,0580,Linköpings kommun
58218,Linköping,0580,Linköpings kommun
58219,Linköping,0580,Linköpings kommun
58220,Linköping,0580,Linköpings kommun
58221,Linköping,0580,Linköpings kommun
58222,Linköping,0580,Linköpings kommun
58223,Linköping,0580,Linköpings kommun
58224,Linköping,0580,Linköpings kommun
58225,Linköping,0580,Linköpings kommun
58226,Linköping,0580,Linköpings kommun
58227,Linköping,0580,Linköpings kommun
58228,Linköping,0580,Linköpings kommun
58229,Linköping,0580,Linköpings kommun
58230,Linköping,0580,Linköpings kommun
58231,Linköping,0580,Linköpings kommun
58232,Linköping,0580,Linköpings kommun
58233,Linköping,0580,Linköpings kommun
58234,Linköping,0580,Linköpings kommun
58235,Linköping,0580,Linköpings kommun
58236,Linköping,0580,Linköpings kommun
58237,Linköping,0580,Linköpings kommun
58238,Linköping,0580,Linköpings kommun
58239,Linköping,0580,Linköpings kommun
58240,Linköping,0580,Linköpings kommun
58241,Linköping,0580,Linköpings kommun
58242,Linköping,0580,Linköpings kommun
58243,Linköping,0580,Linköpings kommun
58244,Linköping,0580,Linköpings kommun
58245,Linköping,0580,Linköpings kommun
58246,Linköping,0580,Linköpings kommun
58247,Linköping,0580,Linköpings kommun
58248,Linköping,0580,Linköpings kommun
58249,Linköping,0580,Linköpings kommun
58252,Linköping,0580,Linköpings kommun
58253,Linköping,0580,Linköpings kommun
58254,Linköping,0580,Linköpings kommun
58255,Linköping,0580,Linköpings kommun
58256,Linköping,0580,Linköpings kommun
58272,Linköping,0580,Linköpings kommun
58273,Linköping,0580,Linköpings kommun
58274,Linköping,0580,Linköpings kommun
58275,Linköping,0580,Linköpings kommun
58276,Linköping,0580,Linköpings kommun
58277,Linköping,0580,Linköpings kommun
58278,Linköping,0580,Linköpings kommun
58300,Linköping,0580,Linköpings kommun
58302,Vikingstad,0580,Linköpings kommun
58326,Linköping,0580,Linköpings kommun
58327,Linköping,0580,Linköpings kommun
58329,Linköping,0580,Linköpings kommun
58330,Linköping,0580,Linköpings kommun
58331,Linköping,0580,Linköpings kommun
58332,Linköping,0580,Linköpings kommun
58333,Linköping,0580,Linköpings kommun
58334,Linköping,0580,Linköpings kommun
58336,Linköping,0580,Linköpings kommun
58337,Linköping,0580,Linköpings kommun
58338,Linköping,0580,Linköpings kommun
58360,Gammalkil,0580,Linköpings kommun
58371,Vikingstad,0580,Linköpings kommun
58372,Vikingstad,0580,Linköpings kommun
58391,Vikingstad,0580,Linköpings kommun
58392,Vikingstad,0580,Linköpings kommun
58393,Vikingstad,0580,Linköpings kommun
58394,Nykil,0580,Linköpings kommun
58400,Linköping,0580,Linköpings kommun
58422,Linköping,0580,Linköpings kommun
58430,Linköping,0580,Linköpings kommun
58431,Linköping,0580,Linköpings kommun
58432,Linköping,0580,Linköpings kommun
58433,Linköping,0580,Linköpings kommun
58434,Linköping,0580,Linköpings kommun
58435,Linköping,0580,Linköpings kommun
58436,Linköping,0580,Linköpings kommun
58437,Linköping,0580,Linköpings kommun
58439,Linköping,0580,Linköpings kommun
58500,Linköping,0580,Linköpings kommun
58506,Linghem,0580,Linköpings kommun
58507,Ljungsbro,0580,Linköpings kommun
58561,Linghem,0580,Linköpings kommun
58562,Linghem,0580,Linköpings kommun
58563,Linghem,0580,Linköpings kommun
58564,Linghem,0580,Linköpings kommun
58565,Linghem,0580,Linköpings kommun
58571,Ljungsbro,0580,Linköpings kommun
58572,Ljungsbro,0580,Linköpings kommun
58573,Ljungsbro,0580,Linköpings kommun
58574,Ljungsbro,0580,Linköpings kommun
58575,Ljungsbro,0580,Linköpings kommun
58576,Vreta Kloster,0580,Linköpings kommun
58577,Vreta Kloster,0580,Linköpings kommun
58578,Vreta Kloster,0580,Linköpings kommun
58580,Ljungsbro,0580,Linköpings kommun
58591,Linköping,0580,Linköpings kommun
58592,Linköping,0580,Linköpings kommun
58593,Linköping,0580,Linköpings kommun
58594,Linköping,0580,Linköpings kommun
58595,Linköping,0561,Åtvidabergs kommun
58596,Linköping,0580,Linköpings kommun
58597,Linköping,0580,Linköpings kommun
58598,Linköping,0580,Linköpings kommun
58599,Linköping,0580,Linköpings kommun
58600,Linköping,0580,Linköpings kommun
58642,Linköping,0580,Linköpings kommun
58643,Linköping,0580,Linköpings kommun
58644,Linköping,0580,Linköpings kommun
58645,Linköping,0580,Linköpings kommun
58646,Linköping,0580,Linköpings kommun
58647,Linköping,0580,Linköpings kommun
58648,Linköping,0580,Linköpings kommun
58649,Linköping,0580,Linköpings kommun
58662,Linköping,0580,Linköpings kommun
58663,Linköping,0580,Linköpings kommun
58665,Linköping,0580,Linköpings kommun
58666,Linköping,0580,Linköpings kommun
58700,Linköping,0580,Linköpings kommun
58723,Linköping,0580,Linköpings kommun
58724,Linköping,0580,Linköpings kommun
58725,Linköping,0580,Linköpings kommun
58726,Linköping,0580,Linköpings kommun
58727,Linköping,0580,Linköpings kommun
58729,Linköping,0580,Linköpings kommun
58731,Linköping,0580,Linköpings kommun
58732,Linköping,0580,Linköpings kommun
58733,Linköping,0580,Linköpings kommun
58734,Linköping,0580,Linköpings kommun
58735,Linköping,0580,Linköpings kommun
58736,Linköping,0580,Linköpings kommun
58737,Linköping,0580,Linköpings kommun
58738,Linköping,0580,Linköpings kommun
58739,Linköping,0580,Linköpings kommun
58750,Linköping,0580,Linköpings kommun
58751,Linköping,0580,Linköpings kommun
58752,Linköping,0580,Linköpings kommun
58753,Linköping,0580,Linköpings kommun
58754,Linköping,0580,Linköpings kommun
58758,Linköping,0580,Linköpings kommun
58801,Linköping,0580,Linköpings kommun
58802,Linköping,0580,Linköpings kommun
58813,Linköping,0580,Linköpings kommun
58815,Linköping,0580,Linköpings kommun
58818,Linköping,0580,Linköpings kommun
58820,Linköping,0580,Linköpings kommun
58900,Linköping,0580,Linköpings kommun
58921,Linköping,0580,Linköpings kommun
58923,Linköping,0580,Linköpings kommun
58929,Linköping,0580,Linköpings kommun
58931,Linköping,0580,Linköpings kommun
58933,Linköping,0580,Linköpings kommun
58935,Linköping,0580,Linköpings kommun
58937,Linköping,0580,Linköpings kommun
58939,Linköping,0580,Linköpings kommun
